univID,stl,ips,mds,mdf,maf,lps,ips.prop,ect,tpg,mav,mcv,mpt,cle,pmx,ds1,ds2,lpt,ds3,lps.sc,ect.sc,tpg.sc,cle.sc,pmx.sc,ds1.sc,ds2.sc,lpt.sc,ds3.sc
Fos.K.06.102,59.62,1,1,10,9,0,0.333333333,NA,1.95,14,19,5,NA,NA,0,0,1.64,1.1,0,NA,1.773490755,NA,NA,0,0,1.53077827,1.055018846
Fos.K.06.104,73.47,1,1,10,9,0,0.333333333,NA,2.06,14,19,5,10.08,3.78,0,0,2.46,2.06,0,NA,1.530129118,7.462087118,2.630244761,0,0,1.982116671,1.807339884
Fos.K.06.107,45.56,1.2,0,9,7,0,0.4,6.59,2.57,14,20,5,6.57,2.07,NA,NA,1.61,NA,0,7.748096678,3.033543614,7.769575461,2.533967572,NA,NA,1.81609548,NA
Fos.K.06.109,65.66,1,1,9,8,0,0.333333333,NA,2.33,NA,19,5,NA,3.1,0,0,1.73,1.93,0,NA,1.929868575,NA,2.463573912,0,0,1.508712894,1.776433686
Fos.K.06.112,43.02,0,1,9,8,0,0,6.77,0,14,19,5,7.62,2.14,0,0,1.23,0.91,0,8.403773132,0,9.532541341,2.803468245,0,0,1.444638894,1.003133875
Fos.K.06.113,50.02,1,1,8,7,0,0.333333333,NA,2.6,14,19,5,NA,NA,0,0,0.91,1.54,0,NA,2.803338185,NA,NA,0,0,0.961160762,1.591883297
Fos.K.06.115,67.74,1,1,10,8,0,0.333333333,9.21,3.76,NA,19,NA,NA,3.52,0,0,1.77,1.63,0,7.439680248,3.021559077,NA,2.696095144,0,0,1.5100706,1.480478478
Fos.K.06.118,53.41,1,1,11,10,0,0.333333333,8.85,2.02,NA,20,5,8.64,NA,0,0,2.11,1.03,0,8.951995024,2.043848916,8.743168216,NA,0,0,2.128066476,1.035333658
Fos.K.06.120,41.53,2,1,8,8,0,0.666666667,NA,2.37,14,19,5,5.32,NA,0,0,0.51,1.14,0,NA,3.060219895,6.889248014,NA,0,0,0.61404899,1.27571023
Fos.K.06.121,37.43,1,1,8,8,0,0.333333333,NA,1.52,14,19,5,6.12,1.72,0,0,1.41,1.33,0,NA,2.17072263,8.775323317,2.65626686,0,0,1.826570272,1.555799968
Fos.K.06.130,22.73,NA,1,9,8,NA,NA,3.93,NA,NA,20,6,NA,1.15,0,0,0.65,0.66,NA,8.922299534,NA,NA,3.202712479,0,0,1.196333958,0.955088023
Fos.K.06.132,25.95,1,0,7,7,0,0.333333333,NA,1.17,14,20,4,NA,1.18,NA,NA,0.59,NA,0,NA,2.383120503,NA,2.809855,NA,NA,0.989187899,NA
Fos.K.06.134,50.87,0,1,9,8,0,0,7.41,0,14,19,4,NA,2.12,0,0,NA,1.32,0,7.849098094,0,NA,2.278073711,0,0,NA,1.354699568
Fos.K.06.136,41.97,1,1,10,9,0,0.333333333,6.03,1.85,14,20,6,NA,1.3,0,0,1.67,1.16,0,7.662286159,2.364500834,NA,1.753522495,0,0,1.995844204,1.292268876
Fos.K.06.148,30.97,1,1,10,9,0,0.333333333,4.76,1.32,NA,20,5,5.48,1.47,0,0,1.12,1.3,0,8.064185541,2.265101874,9.461231062,2.840049484,0,0,1.657934766,1.648696155
Fos.K.06.155,68.75,1,1,9,8,0,0.333333333,8.3,1.59,NA,19,5,NA,3.58,0,0,1.48,0.83,0,6.611351272,1.259534747,NA,2.694494641,0,0,1.249568618,0.749119313
Fos.K.06.166,57.55,0,1,10,9,0,0,8.48,0,NA,19,5,NA,2.51,0,0,2.27,1.43,0,7.992635794,0,NA,2.331106011,0,0,2.172200084,1.392353571
Fos.K.05.002,46.77,1,1,9,8,0,0.333333333,5,0.92,NA,19,5,NA,1.97,0,0,1.48,1.03,0,5.734651203,1.058694645,NA,2.337974639,0,0,1.638925899,1.095651929
Fos.K.05.003,47.82,1,3,11,10,0,0.333333333,6.56,1.9,14,19,5,NA,NA,1.79,4.41,2.16,1.59,0,7.367433202,2.139884128,NA,NA,1.899386374,4.632486308,2.354844895,1.675404658
Fos.K.05.004,43.99,1,1,9,8,0,0.333333333,6.86,1.65,14,19,5,6.55,NA,0,0,1.58,1.58,0,8.337694846,2.014945654,8.016827011,NA,0,0,1.826808882,1.725218725
Fos.K.05.016,38.12,1,1,10,9,0,0.333333333,5.38,1.57,14,19,6,5.06,1.51,0,0,1.67,1.16,0,7.48801062,2.202778559,7.126653832,2.282139386,0,0,2.135738591,1.346406917
Fos.K.05.033,53.5,0,2,10,9,0,0,7.8,0,14,21,6,NA,NA,0,3.67,1.38,1.4,0,7.877333075,0,NA,NA,0,3.685384439,1.390167025,1.40623938
Fos.K.05.060,49.6,1,2,9,8,0,0.333333333,6,1.09,NA,19,5,6.82,NA,0,1.22,1.63,1.05,0,6.509437809,1.184890582,7.420723935,NA,0,1.262893233,1.731891404,1.089285693
Fos.K.05.063,63.99,1,1,10,9,0,0.333333333,9.13,2.93,14,19,5,9.22,3.27,0,0,2.61,1.32,0,7.783427762,2.48819699,7.815287574,2.679035133,0,0,2.317816157,1.228395123
Fos.K.05.064,47.95,1,0,10,8,0,0.333333333,5.82,1.6,14,19,4,6.46,2.19,NA,NA,NA,NA,0,6.519579717,1.797271925,7.266037103,2.523628368,NA,NA,NA,NA
Fos.K.05.068,62.86,1,0,10,9,0,0.333333333,7.46,3.02,14,19,6,8.14,NA,NA,NA,1.66,NA,0,6.467870907,2.609301747,7.021396951,NA,NA,NA,1.492776133,NA
Fos.K.05.069,59.48,2,1,10,9,0,0.666666667,8.54,6.59,NA,19,5,8.7,3.26,0,0,1.84,1.99,0,7.801809987,6.007162825,7.922244451,2.911862875,0,0,1.720303826,1.910539898
Fos.K.05.071,57.21,1,1,10,9,0,0.333333333,7.08,1.79,NA,19,4,7.42,NA,0,0,NA,1.35,0,6.710620475,1.694405348,7.019376076,NA,0,0,NA,1.317786077
Fos.K.05.086,68.18,1,1,8,9,0,0.333333333,8.61,2.71,14,20,5,10.08,3.53,0,0,2.16,1.46,0,6.912528208,2.164148412,8.029215371,2.683139752,0,0,1.834416523,1.322415715
Fos.K.05.090,71.52,2.4,1,10,9,0,0.8,9.32,8.63,13,19,5,9.9,3.76,0,0,1.94,1.82,0,7.151449393,6.579540905,7.524662619,2.70086369,0,0,1.593020909,1.615202852
Fos.K.05.100,58.13,1,1,11,10,0,0.333333333,8.29,2.42,14,19,5,8.67,NA,0,0,1.96,1.48,0,7.739759582,2.255609636,8.074618543,NA,0,0,1.862360281,1.434886765
Fos.K.05.101,55.3,NA,1,11,9,NA,NA,NA,NA,14,19,5,8.19,NA,0,0,2.05,1.63,NA,NA,NA,8.010034584,NA,0,0,2.017543611,1.614317161
Fos.K.05.102,43.08,1,1,10,9,0,0.333333333,NA,NA,14,19,5,7.12,2.34,0,0,1.69,1.4,0,NA,NA,8.894885717,3.060428135,0,0,1.982963473,1.542365704
Fos.K.05.103,42.56,3,1,11,9,4.55,1,6.8,7.25,14,18,6,6.82,1.62,0,0,1.64,1.36,5.326757043,8.527323586,9.141746918,8.62213422,2.149394179,0,0,1.94082027,1.506079296
Fos.K.05.104,49.49,1,1,9,8,0,0.333333333,5.94,1.65,14,20,5,5.78,NA,0,0,1.63,1.34,0,6.457897428,1.797505878,6.302820503,NA,0,0,1.734600883,1.39145312
Fos.K.05.106,58.45,2.4,1,11,NA,0,0.8,7.59,8.29,NA,20,5,NA,5.34,0,0,1.75,1.58,0,7.049503004,7.685853401,NA,4.869258809,0,0,1.656406686,1.52825578
Fos.K.05.111,44.93,1,1,10,9,0,0.333333333,5.84,1.22,NA,20,6,5.93,1.78,0,0,2.03,0.97,0,6.95737094,1.45961603,7.109099708,2.21513141,0,0,2.312420038,1.049644228
Fos.K.05.113,48.89,1,1,10,9,0,0.333333333,7.15,2.4,14,19,5,7.35,2.23,0,0,2.32,1.17,0,7.863643311,2.645650234,8.111241762,2.511417844,0,0,2.490174832,1.221263013
Fos.K.05.116,51.88,2,1,10,7,0,0.666666667,7.19,2.2,NA,19,NA,7.83,2.64,0,0,1.76,1.68,0,7.475676798,2.289577019,8.15249308,2.771675654,0,0,1.811769511,1.70976508
Fos.K.05.118,46.73,1,1,9,8,0,0.333333333,5.76,1.22,NA,19,5,5.83,NA,0,0,1.95,1.13,0,6.611669409,1.405085987,6.725207063,NA,0,0,2.1606969,1.202464667
Fos.K.05.124,74.44,2,1,9,8,0,0.666666667,10.49,7.1,14,19,5,11.4,4.17,0,0,1.97,1,0,7.750105849,5.207121763,8.331451868,2.856975618,0,0,1.572713328,0.872454726
Fos.K.05.127,59.43,1.4,1,9,8,0,0.466666667,NA,5.29,14,19,5,9.61,NA,0,0,2.4,1.88,0,NA,4.826070701,8.758110053,NA,0,0,2.245203606,1.805579726
Fos.K.05.128,59.54,2,1,9,NA,0,0.666666667,8.78,2.02,14,19,NA,9.64,3.08,0,0,1.59,1.06,0,8.013415233,1.83954717,8.769539495,2.747808162,0,0,1.485511962,1.017236959
Fos.K.05.131,50.12,2,2,9,NA,0,0.666666667,6.45,5.56,14,20,NA,6.6,1.82,NA,NA,2.4,1.91,0,6.9289222,5.983236721,7.108300981,1.990347635,NA,NA,2.531367303,1.972667556
Fos.K.05.145,41.41,1,1,9,8,0,0.333333333,6.71,2.36,NA,19,5,NA,1.69,0,0,1.11,1.55,0,8.635434129,3.055866778,NA,2.316066488,0,0,1.339185269,1.736660468
Fos.K.05.147,55.26,1,1,10,10,0,0.333333333,8.36,2.59,14,20,5,8.94,2.73,0,0,1.6,1.48,0,8.188197886,2.535495308,8.749758358,2.660096766,0,0,1.575470646,1.466212829
Fos.K.05.149,66.42,1.2,1,11,10,0,0.4,10.18,2.88,NA,19,NA,10.29,NA,0,0,1.98,1.47,0,8.37780017,2.358955361,8.40934164,NA,0,0,1.712799851,1.346409539
Fos.K.05.150,55.14,0,1,11,10,0,0,7.38,0,NA,19,5,7.4,NA,0,0,1.26,1.97,0,7.243222987,0,7.257979763,NA,0,0,1.242583635,1.953458686
Fos.K.05.151,61.43,NA,3,10,9,NA,NA,4.85,NA,14,20,6,NA,NA,2.55,2.8,0.82,1.15,NA,4.297557281,NA,NA,NA,2.397192323,2.660043772,0.749440392,1.088993366
Fos.K.05.153,50.67,1,1,9,8,0,0.333333333,8.02,2.17,14,19,6,NA,2.02,0,0,2.36,1.16,0,8.526973587,2.31061068,NA,2.180749266,0,0,2.47012322,1.192495612
Fos.K.05.154,54.23,NA,1,10,9,NA,NA,NA,NA,NA,20,6,NA,2.84,0,0,1.88,1.72,NA,NA,NA,NA,2.829519992,0,0,1.875864889,1.71770716
Fos.K.05.157,57.87,1,1,10,8,0,0.333333333,8.29,2.28,14,19,6,9.64,NA,0,0,2.07,1.61,0,7.772662498,2.134373913,9.017546355,NA,0,0,1.973098379,1.563911584
Fos.K.05.159,63.61,1,1,9,8,0,0.333333333,8.7,2.37,14,19,5,NA,3.18,0,0,NA,1.64,0,7.458770446,2.024290332,NA,2.623708908,0,0,NA,1.530070136
Fos.K.05.167,60.5,2,2,10,9,0,0.666666667,10.86,7.69,14,19,5,11.05,NA,0,4.47,2.67,2.04,0,9.762909934,6.895290698,9.895837,NA,0,4.272643333,2.466602959,1.944390325
Fos.K.05.168,57.44,1,2,9,NA,0,0.333333333,8.93,3.05,NA,19,NA,9.06,3.32,0,2.98,1.59,1.68,0,8.432025803,2.875908896,8.53718508,3.090356824,0,2.90837251,1.523547943,1.637107463
Fos.K.05.036,42.18,NA,2,11,10,NA,NA,6.56,NA,14,19,6,NA,2.1,0,3.86,1.35,1.75,NA,8.29647558,NA,NA,2.815949471,0,4.264149458,1.607747078,1.945397584
Fos.K.05.087,78.39,1,1,10,8,0,0.333333333,9.77,2.59,NA,19,5,10.71,NA,0,0,1.79,1.8,0,6.873496119,1.806650261,7.440360858,NA,0,0,1.377927486,1.536164551
Fos.K.05.088,74.57,1,1,10,9,0,0.333333333,NA,2.75,14,19,5,10.39,4.65,0,0,2.78,1.39,0,NA,2.01343475,7.58033776,3.179271576,0,0,2.216637046,1.211809846
Fos.K.05.091,59.97,1,1,10,9,0,0.333333333,NA,2.62,NA,19,5,NA,NA,0,0,1.73,1.6,0,NA,2.369362776,NA,NA,0,0,1.608143037,1.530746293
Fos.K.05.162,49.35,1.8,2,8,7,0,0.6,5.35,5.49,14,19,5,NA,2.5,0,4.45,1.7,1.62,0,5.832070131,5.997237559,NA,2.784493403,0,4.615804186,1.812704982,1.684238406
Fos.K.05.009,58.18,1,1,10,9,0,0.333333333,9.11,2.31,NA,19,5,NA,3.36,0,0,2.01,1.66,0,8.498415601,2.151288336,NA,3.080618618,0,0,1.908713658,1.608809918
Fos.K.05.018,56.67,1.2,1,10,9,0,0.4,7.89,4.71,14,19,5,NA,3.25,0,0,2.18,1.99,0,7.545778912,4.499637208,NA,3.073850341,0,0,2.108833839,1.95038806
Fos.K.05.031,65.43,3,2,9,6,NA,1,9.94,7.82,14,20,NA,9.98,4.1,NA,NA,2.27,2.01,NA,8.297370348,6.499137815,8.276952171,3.271819224,NA,NA,1.984537777,1.852839403
Fos.K.05.035,51.85,2.2,1,11,10,0,0.733333333,8.19,7.6,14,19,6,8.54,2.98,0,0,1.93,1.52,0,8.520071727,7.913883717,8.89677891,3.130773918,0,0,1.987579286,1.547312019
Fos.K.04.246,49.86,1,0,10,8,0,0.333333333,7.79,1.67,15,19,5,8.51,4.64,NA,NA,1.34,NA,0,8.409709052,1.806206161,9.212248799,5.105587767,NA,NA,1.418531973,NA
Fos.K.04.242,37.44,1,1,10,9,0,0.333333333,5.61,1,14,19,4,4.99,NA,0,0,NA,1.28,0,7.942267172,1.427737261,7.15316966,NA,0,0,NA,1.497140651
Fos.K.04.243,42.04,1,1,11,8,0,0.333333333,5.72,2.16,14,19,5,5.77,2.24,0,0,1.07,1.32,0,7.256917636,2.756258661,7.383117851,3.015507713,0,0,1.277274852,1.469467965
Fos.K.04.177,54.66,1,1,10,9,0,0.333333333,6.81,2.43,14,19,5,NA,NA,0,0,1.33,1.57,0,6.739317554,2.404169261,NA,NA,0,0,1.319715377,1.562634067
Fos.K.04.212,38.77,1,1,10,9,0,0.333333333,5.5,1.14,14,19,6,NA,2.02,0,0,1.06,1.36,0,7.533522725,1.573470201,NA,2.992514065,0,0,1.33957603,1.567202825
Fos.K.04.144,32.56,1,1,10,9,0,0.333333333,4.54,1.55,14,19,5,4.18,NA,0,0,1.05,1.01,0,7.335560997,2.533784804,6.871145458,NA,0,0,1.500477184,1.253846285
Fos.K.04.225,64.44,1,1,9,8,0,0.333333333,7.71,1.81,14,19,NA,7.34,NA,0,0,1.38,1.22,0,6.529417519,1.526671899,6.179121326,NA,0,0,1.219480052,1.131946343
Fos.K.04.051,75.16,1,2,10,9,0,0.333333333,11.04,1.78,14,19,5,11.19,5.3,0,3.46,2.16,1.95,0,8.082490531,1.293323886,8.101174577,3.590083078,0,3.031478332,1.71274883,1.694315948
Fos.K.04.072,35.87,1,1,10,8,0,0.333333333,5.31,1.12,14,19,3,6.05,1.6,0,0,NA,1.64,0,7.828561748,1.666862254,9.044629465,2.598479417,0,0,NA,1.95358376
Fos.K.04.088,40.63,1,1,10,9,0,0.333333333,5.75,0.8,14,19,4,5.9,NA,0,0,NA,1.05,0,7.5343297,1.055157562,7.806198468,NA,0,0,NA,1.186028333
Fos.K.04.273,51.81,1,2,9,8,0,0.333333333,7.67,1.78,14,19,5,NA,2.63,0,2.82,1.3,1.51,0,7.984944294,1.854901938,NA,2.765587537,0,2.868530039,1.339511654,1.537638418
Fos.K.04.073,33.02,1,1,10,9,0,0.333333333,4.66,1.04,14,19,5,5.53,1.23,0,0,0.97,0.93,0,7.430153072,1.677126076,8.96614006,2.202965209,0,0,1.37253048,1.147643764
Fos.K.04.129,31.14,1,1,10,9,0,0.333333333,5.12,1.41,14,19,5,NA,1.47,0,0,0.74,1.07,0,8.629263468,2.406736214,NA,2.821730098,0,0,1.091207175,1.353838911
Fos.K.04.158,48.5,1,1,10,8,0,0.333333333,6.8,1.65,14,18,4,7.04,2.21,0,0,1.19,0.96,0,7.535607514,1.833059922,7.83037107,2.512570416,0,0,1.284511143,1.005491053
Fos.K.04.250,38.78,1,1,9,8,0,0.333333333,5.27,1.22,14,19,5,NA,1.69,0,0,0.77,1.46,0,7.216723011,1.683468273,NA,2.502874829,0,0,0.972911566,1.682253262
Fos.K.04.249,NA,0,1,9,9,0,0,4.7,0,14,19,5,NA,1.47,0,0,0.7,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fos.K.04.111,41.56,1,1,10,9,0,0.333333333,6,1.4,14,19,5,6.5,2.01,0,0,1.12,1.07,0,7.695323599,1.80645997,8.41135811,2.742862534,0,0,1.347814294,1.1970084
Fos.K.04.237,34.09,1,1,10,9,0,0.333333333,4.48,1.2,14,19,5,4.91,1.43,0,0,0.65,1.34,0,6.930799741,1.876241823,7.715875046,2.466413718,0,0,0.899315176,1.631253271
Fos.K.04.236,41.3,1,1,10,8,0,0.333333333,6.3,1.15,14,18,4,NA,1.76,0,0,NA,1.11,0,8.128218641,1.492931821,NA,2.419594427,0,0,NA,1.245084795
Fos.K.04.182,40.32,1,2,10,9,0,0.333333333,5.72,1.74,14,19,5,5.32,1.63,0,3.47,1.41,1.39,0,7.549541168,2.312068913,7.091855619,2.305402361,0,3.90331477,1.733379104,1.575213286
Fos.K.04.235,30.47,1,1,9,8,0,0.333333333,4.23,0.87,14,19,5,4.75,1.45,0,0,0.72,1.13,0,7.277517309,1.516648134,8.332781523,2.855833397,0,0,1.078099885,1.443081383
Fos.K.04.147,38.03,1,1,9,8,0,0.333333333,5.22,1.14,14,19,5,5.98,1.76,0,0,0.92,0.84,0,7.28158867,1.603138689,8.441947463,2.667420214,0,0,1.178534374,0.975967831
Fos.K.04.035,56.92,1,0,10,9,0,0.333333333,8.11,2.64,14,19,5,8.61,2.82,NA,NA,0.72,NA,0,7.723939476,2.511351598,8.185802681,2.653313602,NA,NA,0.694340275,NA
Fos.K.04.137,50.11,1,NA,9,8,0,0.333333333,7.53,1.94,NA,19,5,7.38,2.63,NA,NA,NA,NA,0,8.090641438,2.088079951,7.949927804,2.876840221,NA,NA,NA,NA
Fos.K.04.089,42.37,1,0,9,8,0,0.333333333,5.68,1.93,14,19,4,6.31,1.69,NA,NA,0.92,NA,0,7.153046013,2.44417336,8.012436183,2.254160581,NA,NA,1.092188171,NA
Fos.K.04.041,40.13,1,1,9,8,0,0.333333333,5.71,1.7,14,19,4,5.31,1.69,0,0,NA,1,0,7.570104759,2.269283964,7.111376422,2.403647869,0,0,NA,1.135532465
Fos.K.04.200,51.05,1,1,9,8,0,0.333333333,7.91,2.97,14,19,6,NA,2.78,0,0,1.55,1.86,0,8.350766967,3.139628414,NA,2.97483776,0,0,1.61381456,1.906021032
Fos.K.04.090,43.52,1,2,10,8,0,0.333333333,6.69,0.89,15,19,5,7.71,1.8,0,3.75,1.52,1.66,0,8.214150689,1.098224883,9.536491602,2.326064739,0,4.090971192,1.770778669,1.820895436
Fos.K.04.055,38.13,1,1,10,9,0,0.333333333,5.96,1.52,14,19,5,6.17,1.52,0,0,1.08,1.45,0,8.293209509,2.132084237,8.687776608,2.29654069,0,0,1.380941157,1.682820362
Fos.K.04.040,40.59,1,1,9,8,0,0.333333333,6.05,1.25,14,19,5,NA,2.29,0,0,0.94,1.17,0,7.934817826,1.650258515,NA,3.213424714,0,0,1.150168455,1.322129783
Fos.K.04.080,30.95,1,2,9,8,0,0.333333333,4.87,1.24,14,19,5,4.84,NA,0,3.12,1.53,1.34,0,8.255588032,2.12915576,8.361563057,NA,0,3.902534084,2.265887703,1.699893596
Fos.K.04.079,25.36,1,1,9,8,0,0.333333333,3.76,1.41,13,19,5,NA,0.95,0,0,0.94,1.55,0,7.696169381,2.936708091,NA,2.324517989,0,0,1.601722362,2.140667648
Fos.K.04.048,38.08,1,1,10,9,0,0.333333333,4.57,1.49,14,20,6,4.38,1.77,0,0,1.63,1.03,0,6.366956081,2.092663566,6.17527375,2.678412649,0,0,2.08612469,1.196051972
Fos.K.04.101,38.71,1,1,10,9,0,0.333333333,5.2,1.93,14,21,5,5.53,1.93,0,0,0.58,1.34,0,7.13305022,2.667859556,7.672229649,2.864423883,0,0,0.733775307,1.545176162
Fos.K.04.102,43.55,0,1,11,10,0,0,6.41,0,15,19,6,7.51,NA,0,0,1.07,1.82,0,7.865228947,0,9.282839064,NA,0,0,1.24593032,1.995816714
Fos.K.04.126,46.54,0,1,8,8,0,0,6.13,0,15,19,5,NA,2.54,0,0,1.5,1.48,0,7.063558511,0,NA,3.0320632,0,0,1.666849264,1.577648749
Fos.K.04.127,42.41,1,1,10,9,0,0.333333333,6,1.64,14,20,5,6.44,2.35,0,0,1.71,1.65,0,7.549290235,2.07501536,8.169949425,3.130989097,0,0,2.028697093,1.829982382
Fos.K.04.276,33.77,1,1,10,9,0,0.333333333,4.53,1.03,14,19,5,5.11,1.74,0,0,1.54,1.57,0,7.070980195,1.625230658,8.104751951,3.034737537,0,0,2.144881121,1.918948562
Fos.K.04.188,46.5,1,1,9,8,0,0.333333333,5.88,1.01,14,18,5,6.12,1.47,0,0,1,1.24,0,6.781000559,1.168803489,7.093965648,1.756561305,0,0,1.111905803,1.322298692
Fos.K.04.052,36.05,1,1,9,8,0,0.333333333,5.41,1.77,15,19,5,5.25,1.58,0,0,1.14,1.1,0,7.938300253,2.621487502,7.810227847,2.550859438,0,0,1.516383875,1.307535896
Fos.K.04.039,41.45,1,1,9,8,0,0.333333333,6.11,1.53,NA,19,6,NA,1.54,0,0,1.15,1.94,0,7.856083097,1.979280797,NA,2.108091029,0,0,1.386501341,2.172731697
Fos.K.04.105,39.05,1,1,9,8,0,0.333333333,5.48,1.53,14,19,5,5.69,1.92,0,0,1.34,1.33,0,7.455186087,2.097083845,7.826827971,2.820275755,0,0,1.6848678,1.527935068
Fos.K.04.103,34.76,1,1,9,8,0,0.333333333,4.58,2.01,14,19,5,NA,1.65,0,0,1.06,1.49,0,6.956195325,3.083971222,NA,2.781130915,0,0,1.44661466,1.798860225
Fos.K.04.081,42.07,1,1,9,8,0,0.333333333,5.49,1.16,14,19,5,5.61,1.74,0,0,0.92,1.33,0,6.960418208,1.479189838,7.173368746,2.340428831,0,0,1.097666168,1.48014986
Fos.K.04.183,45.6,1,1,9,8,0,0.333333333,6.02,1.74,14,18,5,5.52,2.1,0,0,0.81,1.62,0,7.072051885,2.052092531,6.522249213,2.568026223,0,0,0.913123395,1.741981024
Fos.K.04.160,34.38,1,0,9,9,0,0.333333333,4.97,1.19,14,18,5,NA,NA,NA,NA,1,NA,0,7.627466789,1.845391774,NA,NA,NA,NA,1.375334328,NA
Fos.K.04.195,44.48,1,1,9,8,0,0.333333333,5.77,1.53,14,19,5,6.33,2.14,0,0,0.95,1.04,0,6.93977049,1.848449866,7.663885649,2.695014968,0,0,1.089864109,1.130234105
Fos.K.04.00208-1,45.8,1,1,10,8,0,0.333333333,6.51,1.58,15,19,5,7.28,2.55,0,0,1.2,1.59,0,7.616076906,1.855506515,8.564983921,3.102226562,0,0,1.348613383,1.706533554
Fos.K.04.00208-2,38.18,1,1,10,9,0,0.333333333,5.32,1.4,NA,19,5,5.35,1.85,0,0,1.15,1.42,0,7.393489142,1.961268971,7.52349042,2.790805074,0,0,1.469090477,1.647082483
Fos.K.04.00208-3,40.44,1,1,10,9,0,0.333333333,5.87,1.27,NA,19,5,NA,2.27,0,0,1.56,1.48,0,7.725761262,1.682690487,NA,3.199331791,0,0,1.913772537,1.675080867
Fos.K.04.00208-4,46.42,1,1,10,8,0,0.333333333,6.87,2.8,14,19,5,6.94,2.11,0,0,1.32,1.34,0,7.935620073,3.24565997,8.058054361,2.526460196,0,0,1.469496187,1.429985572
Fos.K.04.00208-5,NA,1,1,10,9,0,0.333333333,NA,NA,14,19,5,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fos.K.04.00208-6,41.36,1,1,7,7,0,0.333333333,6.02,1.61,15,18,4,6.2,NA,0,0,NA,1.18,0,7.756301507,2.087165487,8.061170994,NA,0,0,NA,1.322784306
Fos.K.04.00208-7,41.89,1,1,9,8,0,0.333333333,6.48,1.85,14,19,5,6.51,2.2,0,0,2.09,1.27,0,8.248978897,2.368877736,8.35923814,2.974200254,0,0,2.501150777,1.415963477
Fos.K.04.274,45.89,1,1,10,8,0,0.333333333,5.35,1.42,14,19,6,6.01,1.56,0,0,1,1.36,0,6.24737102,1.664436884,7.05722372,1.893433499,0,0,1.122292137,1.458454739
Fos.K.04.128,39.65,0,1,10,8,0,0,5.92,0,NA,19,5,6.58,2.27,0,0,1.14,1.29,0,7.93839932,0,8.916777041,3.274823156,0,0,1.418088202,1.472374719
Fos.K.03.010,59.85,0,1,10,9,0,0,NA,0,14,19,5,NA,NA,0,0,NA,1.1,0,NA,0,NA,NA,0,0,NA,1.053287582
Fos.K.03.113,56.05,1,2,9,9,0,0.333333333,8.23,1.57,14,19,5,8.98,3.07,0,4.11,1.46,1.72,0,7.953312674,1.515958076,8.66745832,2.941613076,0,4.05083411,1.423320208,1.693691225
Fos.K.03.114,54.92,0,1,10,10,0,0,7.26,0,15,19,5,NA,2.47,0,0,1.88,1.1,0,7.152455286,0,NA,2.424377853,0,0,1.859239813,1.092625327
Fos.K.03.116,47.41,1,0,9,9,0,0.333333333,4.79,1.51,14,19,4,NA,NA,NA,NA,NA,NA,0,5.423588929,1.714898546,NA,NA,NA,NA,NA,NA
Fos.K.03.117,36.16,1,0,10,7,0,0.333333333,NA,1.26,14,19,4,5.71,1.47,NA,NA,NA,NA,0,NA,1.860640766,8.469220882,2.364735747,NA,NA,NA,NA
Fos.K.03.118,44.78,1,1,10,8,0,0.333333333,4.95,2.09,NA,18,NA,NA,NA,0,0,0.98,0.97,0,5.915778207,2.508608154,NA,NA,0,0,1.118972318,1.051142507
Fos.K.03.120,47.77,0,1,10,8,0,0,6.2,0,14,19,5,NA,1.96,0,0,1.97,1.33,0,6.970019617,0,NA,2.268653862,0,0,2.149288302,1.402064605
Fos.K.03.121,65,1,1,NA,NA,0,0.333333333,8.43,3.65,NA,19,5,10.18,3.22,0,0,2.09,1.14,0,7.08094989,3.05293476,8.497570025,2.589682155,0,0,1.835675985,1.053823788
Fos.K.03.128,45.96,1,1,10,9,0,0.333333333,5.67,1.17,14,20,5,6.22,2.22,0,0,1,1.2,0,6.611502179,1.369377556,7.292910688,2.689650788,0,0,1.121088336,1.28603545
Fos.K.03.134,47.07,1,1,10,9,0,0.333333333,5.11,2.21,14,19,5,NA,2.07,0,0,1.36,1.2,0,5.8254587,2.527455802,NA,2.438154933,0,0,1.49927519,1.273011126
Fos.K.03.139,45.57,1,1,10,9,0,0.333333333,6.03,1.54,NA,19,7,NA,NA,0,0,1.47,1.49,0,7.088212542,1.817378782,NA,NA,0,0,1.657917923,1.602642239
Fos.K.03.140,39.93,1,0,9,7,0,0.333333333,5.57,1.2,15,19,4,6.94,2.19,NA,NA,0.86,NA,0,7.419495141,1.609623909,9.339973811,3.133237624,NA,NA,1.064498465,NA
Fos.K.03.143,61.47,1,1,11,10,0,0.333333333,3.89,NA,NA,19,5,8.54,NA,0,0,0.98,1.59,0,3.444784143,NA,7.529680851,NA,0,0,0.895262252,1.505233711
Fos.K.03.144,37.47,1,1,10,9,0,0.333333333,5.02,1.32,14,19,4,NA,1.56,0,0,NA,1.34,0,7.101599347,1.883150585,NA,2.406132273,0,0,NA,1.566783748
Fos.K.03.147,40.7,NA,0,9,8,NA,NA,5.45,NA,NA,19,NA,4.39,1.8,NA,NA,NA,0.86,NA,7.129610753,NA,5.798548036,2.517767991,NA,NA,NA,0.970700694
